province_code,kabupaten_code,kecamatan_code,lat,lng,province_name,kabupaten_name,kecamatan_name
32,4,30,-7.0924225,107.5594431,JAWA BARAT,BANDUNG,CIMAUNG
32,4,40,-7.1988888,107.5505152,JAWA BARAT,BANDUNG,PANGALENGAN
32,4,50,-7.2760371,107.6925674,JAWA BARAT,BANDUNG,KERTASARI
32,4,60,-7.1204925,107.7044085,JAWA BARAT,BANDUNG,PACET
32,4,70,-7.117697,107.775465,JAWA BARAT,BANDUNG,IBUN
32,4,80,-7.0754952,107.7991545,JAWA BARAT,BANDUNG,PASEH
32,4,90,-7.0333295,107.8228459,JAWA BARAT,BANDUNG,CIKANCUNG
32,4,100,-6.9859408,107.8401225,JAWA BARAT,BANDUNG,CICALENGKA
32,4,101,-7.0157916,107.8761588,JAWA BARAT,BANDUNG,NAGREG
32,4,110,-6.9672737,107.7649114,JAWA BARAT,BANDUNG,RANCAEKEK
32,4,120,-7.0517978,107.7458559,JAWA BARAT,BANDUNG,MAJALAYA
32,4,121,-7.010562,107.7458559,JAWA BARAT,BANDUNG,SOLOKAN JERUK
32,4,130,-7.0401751,107.7132895,JAWA BARAT,BANDUNG,CIPARAY
32,4,140,-7.0146813,107.6392892,JAWA BARAT,BANDUNG,BALEENDAH
32,4,150,-7.0549395,107.6451458,JAWA BARAT,BANDUNG,ARJASARI
32,4,160,-7.0555388,107.5767035,JAWA BARAT,BANDUNG,BANJARAN
32,4,161,-7.0478833,107.5438798,JAWA BARAT,BANDUNG,CANGKUANG
32,4,170,-7.0191962,107.5889804,JAWA BARAT,BANDUNG,PAMEUNGPEUK
32,4,180,-6.9980517,107.5558745,JAWA BARAT,BANDUNG,KATAPANG
32,4,190,-7.025202,107.5259078,JAWA BARAT,BANDUNG,SOREANG
32,4,250,-6.954021,107.5573539,JAWA BARAT,BANDUNG,MARGAASIH
32,4,260,-6.9757129,107.5801033,JAWA BARAT,BANDUNG,MARGAHAYU
32,4,270,-6.971892,107.612654,JAWA BARAT,BANDUNG,DAYEUHKOLOT
32,4,280,-7.0037585,107.6478182,JAWA BARAT,BANDUNG,BOJONGSOANG
32,4,290,-6.9316588,107.7419708,JAWA BARAT,BANDUNG,CILEUNYI
32,4,300,-6.8722649,107.728092,JAWA BARAT,BANDUNG,CILENGKRANG
32,4,310,-6.864254,107.6704914,JAWA BARAT,BANDUNG,CIMEUNYAN
32,5,10,-7.3646327,107.5505152,JAWA BARAT,GARUT,CISEWU
32,5,11,-7.4812379,107.4913489,JAWA BARAT,GARUT,CARINGIN
32,5,20,-7.2835874,107.5031811,JAWA BARAT,GARUT,TALEGONG
32,5,30,-7.4457364,107.5978577,JAWA BARAT,GARUT,BUNGBULANG
32,5,31,-7.5407112,107.5623501,JAWA BARAT,GARUT,MEKARMUKTI
32,5,40,-7.358899,107.6925674,JAWA BARAT,GARUT,PAMULIHAN
32,5,50,-7.4399233,107.7399345,JAWA BARAT,GARUT,PAKENJENG
32,5,60,-7.5665143,107.6925674,JAWA BARAT,GARUT,CIKELET
32,5,70,-7.611202,107.672401,JAWA BARAT,GARUT,PAMEUNGPEUK
32,5,80,-7.6437387,107.8346924,JAWA BARAT,GARUT,CIBALONG
32,5,90,-7.5625591,107.7873095,JAWA BARAT,GARUT,CISOMPET
32,5,100,-7.5467014,107.9176312,JAWA BARAT,GARUT,PEUNDEUY
32,5,110,-7.4844336,107.9176312,JAWA BARAT,GARUT,SINGAJAYA
32,5,111,-7.5081539,107.8465394,JAWA BARAT,GARUT,CIHURIP
32,5,120,-7.3856497,107.7991545,JAWA BARAT,GARUT,CIKAJANG
32,5,130,-7.3926075,107.8820831,JAWA BARAT,GARUT,BANJARWANGI
32,5,140,-7.2989496,107.893932,JAWA BARAT,GARUT,CILAWU
32,5,150,-7.2801838,107.8465394,JAWA BARAT,GARUT,BAYONGBONG
32,5,151,-7.3225372,107.8228459,JAWA BARAT,GARUT,CIGEDUG
32,5,160,-7.31517,107.7901,JAWA BARAT,GARUT,CISURUPAN
32,5,161,-7.2426244,107.7517775,JAWA BARAT,GARUT,SUKARESMI
32,5,170,-7.1787139,107.7991545,JAWA BARAT,GARUT,SAMARANG
32,5,171,-7.2012663,107.7517775,JAWA BARAT,GARUT,PASIRWANGI
32,5,181,-7.211793,107.8761588,JAWA BARAT,GARUT,TAROGONG KIDUL
32,5,182,-7.1841901,107.8864779,JAWA BARAT,GARUT,TAROGONG KALER
32,5,190,-7.227906,107.908699,JAWA BARAT,GARUT,GARUT KOTA
32,5,200,-7.2131965,107.9487338,JAWA BARAT,GARUT,KARANGPAWITAN
32,5,210,-7.1962145,108.0065201,JAWA BARAT,GARUT,WANARAJA
32,5,211,-7.2168631,108.0065201,JAWA BARAT,GARUT,SUCINARAJA
32,5,212,-7.1824754,108.0272646,JAWA BARAT,GARUT,PANGATIKAN
32,5,220,-7.128915,108.0124469,JAWA BARAT,GARUT,SUKAWENING
32,5,221,-7.1476348,108.059866,JAWA BARAT,GARUT,KARANGTENGAH
32,5,230,-7.1582623,107.9235563,JAWA BARAT,GARUT,BANYURESMI
32,5,240,-7.11489,107.8465394,JAWA BARAT,GARUT,LELES
32,5,250,-7.1062089,107.9354068,JAWA BARAT,GARUT,LEUWIGOONG
32,5,260,-7.0832371,107.9946667,JAWA BARAT,GARUT,CIBATU
32,5,261,-7.0715201,108.0302282,JAWA BARAT,GARUT,KERSAMANAH
32,5,270,-7.0640384,107.9591094,JAWA BARAT,GARUT,CIBIUK
32,5,280,-7.0717661,107.893932,JAWA BARAT,GARUT,KADUNGORA
32,5,290,-7.0080909,107.9413323,JAWA BARAT,GARUT,BLUBUR LIMBANGAN
32,5,300,-7.0052971,108.0124469,JAWA BARAT,GARUT,SELAAWI
32,5,310,-7.047554,108.084999,JAWA BARAT,GARUT,MALANGBONG
32,6,10,-7.7188383,108.024301,JAWA BARAT,TASIKMALAYA,CIPATUJAH
32,6,20,-7.6295345,108.1665855,JAWA BARAT,TASIKMALAYA,KARANGNUNGGAL
32,6,30,-7.45,108.033333,JAWA BARAT,TASIKMALAYA,CIKALONG
32,6,40,-7.6965507,108.2970692,JAWA BARAT,TASIKMALAYA,PANCATENGAH
32,6,50,-7.6145353,108.273341,JAWA BARAT,TASIKMALAYA,CIKATOMAS
32,6,60,-7.516667,108.166667,JAWA BARAT,TASIKMALAYA,CIBALONG
32,6,61,-7.495192,108.154726,JAWA BARAT,TASIKMALAYA,PARUNGPONTENG
32,6,70,-7.6227236,108.0835783,JAWA BARAT,TASIKMALAYA,BANTARKALONG
32,6,71,-7.3505808,108.2171633,JAWA BARAT,TASIKMALAYA,BOJONG ASIH
32,6,72,-7.5941023,108.024301,JAWA BARAT,TASIKMALAYA,CULAMAGA
32,6,80,-7.5654668,107.9650353,JAWA BARAT,TASIKMALAYA,BOJONGGAMBIR
32,6,90,-7.4992047,108.059866,JAWA BARAT,TASIKMALAYA,SODONGHILIR
32,6,100,-7.4399956,107.9887402,JAWA BARAT,TASIKMALAYA,TARAJU
32,6,110,-7.3778504,107.9887402,JAWA BARAT,TASIKMALAYA,SALAWU
32,6,111,-7.4360316,108.0835783,JAWA BARAT,TASIKMALAYA,PUSPAHIANG
32,6,120,-7.4089051,108.1132212,JAWA BARAT,TASIKMALAYA,TANJUNGJAYA
32,6,130,-7.4330445,108.154726,JAWA BARAT,TASIKMALAYA,SUKARAJA
32,6,140,-7.4989803,108.308934,JAWA BARAT,TASIKMALAYA,SALOPA
32,6,141,-7.4714542,108.2258897,JAWA BARAT,TASIKMALAYA,JATIWARAS
32,6,150,-7.4033329,108.3682641,JAWA BARAT,TASIKMALAYA,CINEAM
32,6,151,-7.3505808,108.2171633,JAWA BARAT,TASIKMALAYA,KARANG JAYA
32,6,160,-7.3639966,108.3207992,JAWA BARAT,TASIKMALAYA,MANONJAYA
32,6,161,-7.43,108.3233333,JAWA BARAT,TASIKMALAYA,GN TANJUNG
32,6,190,-7.350303,108.1253899,JAWA BARAT,TASIKMALAYA,SINGAPARNA
32,6,191,-7.3763753,108.1487964,JAWA BARAT,TASIKMALAYA,SUKARAME
32,6,192,-7.3793391,108.07765,JAWA BARAT,TASIKMALAYA,MANGUNREJA
32,6,200,-7.35,108.016667,JAWA BARAT,TASIKMALAYA,CIGALONTANG
32,6,210,-7.3064523,108.0895066,JAWA BARAT,TASIKMALAYA,LEUWISARI
32,6,211,-7.2975792,108.0539382,JAWA BARAT,TASIKMALAYA,SARIWANGI
32,6,212,-7.3049852,108.1250791,JAWA BARAT,TASIKMALAYA,PADAKEMBANG
32,6,221,-7.2739902,108.1250791,JAWA BARAT,TASIKMALAYA,SUKARATU
32,6,230,-7.2469569,108.154726,JAWA BARAT,TASIKMALAYA,CISAYONG
32,6,231,-7.2026914,108.1013637,JAWA BARAT,TASIKMALAYA,SUKAHENING
32,6,240,-7.2199403,108.1843756,JAWA BARAT,TASIKMALAYA,RAJAPOLAH
32,6,250,-7.189962,108.1606557,JAWA BARAT,TASIKMALAYA,JAMANIS
32,6,260,-7.1663454,108.1072924,JAWA BARAT,TASIKMALAYA,CIAWI
32,6,261,-7.1251076,108.1072924,JAWA BARAT,TASIKMALAYA,KADIPATEN
32,6,270,-7.1016377,108.1784455,JAWA BARAT,TASIKMALAYA,PAGERAGEUNG
32,6,271,-7.1580651,108.1843756,JAWA BARAT,TASIKMALAYA,SUKARESIK
32,7,10,-7.7853441,108.4038672,JAWA BARAT,CIAMIS,CIMERAK
32,7,20,-7.723057,108.470001,JAWA BARAT,CIAMIS,CIJULANG
32,7,30,-7.6388767,108.4245816,JAWA BARAT,CIAMIS,CIGUGUR
32,7,40,-7.5363189,108.4038672,JAWA BARAT,CIAMIS,LANGKAPLANCAR
32,7,50,-7.6456366,108.5106987,JAWA BARAT,CIAMIS,PARIGI
32,7,60,-7.6365147,108.5997498,JAWA BARAT,CIAMIS,SIDAMULIH
32,7,70,-7.6393224,108.6531909,JAWA BARAT,CIAMIS,PANGANDARAN
32,7,80,-7.6361468,108.7244578,JAWA BARAT,CIAMIS,KALIPUCANG
32,7,90,-7.5680801,108.7422767,JAWA BARAT,CIAMIS,PADAHERANG
32,7,91,-7.4776446,108.6828838,JAWA BARAT,CIAMIS,MANGUNJAYA
32,7,100,-7.4965142,108.6056873,JAWA BARAT,CIAMIS,BANJARSARI
32,7,110,-7.40638,108.6591293,JAWA BARAT,CIAMIS,LAKBOK
32,7,111,-7.4334774,108.6294384,JAWA BARAT,CIAMIS,PURWADADI
32,7,120,-7.4592714,108.5106987,JAWA BARAT,CIAMIS,PAMARICAN
32,7,130,-7.4209758,108.439474,JAWA BARAT,CIAMIS,CIDOLOG
32,7,140,-7.3742259,108.4454089,JAWA BARAT,CIAMIS,CIMARAGAS
32,7,150,-7.3284657,108.3928291,JAWA BARAT,CIAMIS,CIJEUNGJING
32,7,160,-7.3146864,108.5106987,JAWA BARAT,CIAMIS,CISAGA
32,7,170,-7.2302229,108.5581899,JAWA BARAT,CIAMIS,TAMBAKSARI
32,7,180,-7.2018044,108.4988269,JAWA BARAT,CIAMIS,RANCAH
32,7,190,-7.1939692,108.439474,JAWA BARAT,CIAMIS,RAJADESA
32,7,200,-7.2754296,108.463214,JAWA BARAT,CIAMIS,SUKADANA
32,7,210,-7.3298676,108.3322547,JAWA BARAT,CIAMIS,CIAMIS
32,7,211,-7.3000408,108.3682641,JAWA BARAT,CIAMIS,BAREGBEG
32,7,220,-7.2779461,108.2792729,JAWA BARAT,CIAMIS,CIKONENG
32,7,221,-7.2794219,108.2436831,JAWA BARAT,CIAMIS,SINDANGKASIH
32,7,230,-7.2233959,108.2258897,JAWA BARAT,CIAMIS,CIHAURBEUTI
32,7,240,-7.2410938,108.2970692,JAWA BARAT,CIAMIS,SADANANYA
32,7,250,-7.2381446,108.3682641,JAWA BARAT,CIAMIS,CIPAKU
32,7,260,-7.1797463,108.4098014,JAWA BARAT,CIAMIS,JATINAGARA
32,7,270,-7.1135621,108.3919991,JAWA BARAT,CIAMIS,PANAWANGAN
32,7,280,-7.188828,108.367897,JAWA BARAT,CIAMIS,KAWALI
32,7,281,-7.1522618,108.3267319,JAWA BARAT,CIAMIS,LUMBUNG
32,7,290,-7.1389917,108.273341,JAWA BARAT,CIAMIS,PANJALU
32,7,291,-7.3298676,108.3322547,JAWA BARAT,CIAMIS,PANJALU UTARA
32,7,300,-7.1615301,108.2258897,JAWA BARAT,CIAMIS,PANUMBANGAN
32,8,10,-7.0053726,108.3979331,JAWA BARAT,KUNINGAN,DARMA
32,8,20,-7.0029794,108.4572788,JAWA BARAT,KUNINGAN,KADUGEDE
32,8,21,-7.0142083,108.4335393,JAWA BARAT,KUNINGAN,NUSAHERANG
32,8,30,-7.0524085,108.5047628,JAWA BARAT,KUNINGAN,CINIRU
32,8,31,-7.0695176,108.463214,JAWA BARAT,KUNINGAN,HANTARA
32,8,40,-7.105261,108.4691492,JAWA BARAT,KUNINGAN,SELAJAMBE
32,8,50,-7.1282864,108.5344435,JAWA BARAT,KUNINGAN,SUBANG
32,8,51,-7.133333,108.583333,JAWA BARAT,KUNINGAN,CILEBAK
32,8,60,-7.1038,108.6294384,JAWA BARAT,KUNINGAN,CIWARU
32,8,61,-7.1018322,108.6769451,JAWA BARAT,KUNINGAN,KARANGKANCANA
32,8,70,-7.098871,108.7482165,JAWA BARAT,KUNINGAN,CIBINGBIN
32,8,71,-7.0587913,108.7244578,JAWA BARAT,KUNINGAN,CIBEUREUM
32,8,80,-7.0177568,108.638412,JAWA BARAT,KUNINGAN,LURAGUNG
32,8,81,-6.9982123,108.7007007,JAWA BARAT,KUNINGAN,CIMAHI
32,8,90,-6.9640212,108.6591293,JAWA BARAT,KUNINGAN,CIDAHU
32,8,91,-6.955215,108.6235004,JAWA BARAT,KUNINGAN,KALIMANGGIS
32,8,100,-6.9415169,108.5819378,JAWA BARAT,KUNINGAN,CIAWIGEBANG
32,8,101,-6.9375866,108.5522531,JAWA BARAT,KUNINGAN,CIPICUNG
32,8,110,-7.0079483,108.587875,JAWA BARAT,KUNINGAN,LEBAKWANGI
32,8,111,-7.0646611,108.5819378,JAWA BARAT,KUNINGAN,MALEBER
32,8,120,-7.0049887,108.5344435,JAWA BARAT,KUNINGAN,GARAWANGI
32,8,121,-6.9693118,108.5285072,JAWA BARAT,KUNINGAN,SIDANGAGUNG
32,8,130,-6.9810103,108.4928912,JAWA BARAT,KUNINGAN,KUNINGAN
32,8,140,-6.9726589,108.4454089,JAWA BARAT,KUNINGAN,CIGUGUR
32,8,150,-6.9497517,108.5047628,JAWA BARAT,KUNINGAN,KRAMAT MULYA
32,8,160,-6.9208856,108.4572788,JAWA BARAT,KUNINGAN,JALAKSANA
32,8,161,-6.9170843,108.5522531,JAWA BARAT,KUNINGAN,JAPARA
32,8,170,-6.8794077,108.4691492,JAWA BARAT,KUNINGAN,CILIMUS
32,8,171,-6.8965887,108.5522531,JAWA BARAT,KUNINGAN,CIGANDAMEKAR
32,8,180,-6.8491418,108.4572788,JAWA BARAT,KUNINGAN,MANDIRANCAN
32,8,181,-6.8170173,108.4928912,JAWA BARAT,KUNINGAN,PANCALANG
32,8,190,-6.8037632,108.439474,JAWA BARAT,KUNINGAN,PASAWAHAN
32,9,10,-6.911825,108.6828838,JAWA BARAT,CIREBON,WALED
32,9,11,-6.9503888,108.7422767,JAWA BARAT,CIREBON,PASALEMAN
32,9,20,-6.8991844,108.7422767,JAWA BARAT,CIREBON,CILEDUG
32,9,21,-6.8923472,108.7214881,JAWA BARAT,CIREBON,PABUARAN
32,9,30,-6.8047469,108.8016788,JAWA BARAT,CIREBON,LOSARI
32,9,31,-6.8572948,108.7660364,JAWA BARAT,CIREBON,PABEDILAN
32,9,40,-6.878502,108.719704,JAWA BARAT,CIREBON,BABAKAN
32,9,41,-6.8280446,108.7303974,JAWA BARAT,CIREBON,GEBANG
32,9,50,-6.8497713,108.64553,JAWA BARAT,CIREBON,KARANGSEMBUNG
32,9,51,-6.861638,108.6440682,JAWA BARAT,CIREBON,KARANG WARENG
32,9,60,-6.8327841,108.6116249,JAWA BARAT,CIREBON,LEMAHABANG
32,9,61,-6.8663665,108.623188,JAWA BARAT,CIREBON,SUSUKANLEBAK
32,9,70,-6.8800354,108.5819378,JAWA BARAT,CIREBON,SEDONG
32,9,80,-6.8016236,108.6235004,JAWA BARAT,CIREBON,ASTANAJAPURA
32,9,81,-6.7997386,108.6710064,JAWA BARAT,CIREBON,PANGENAN
32,9,90,-6.7750282,108.5849064,JAWA BARAT,CIREBON,MUNDU
32,9,100,-6.816667,108.516667,JAWA BARAT,CIREBON,BEBER
32,9,101,-6.814204,108.5641267,JAWA BARAT,CIREBON,GREGED
32,9,110,-6.7649285,108.5166348,JAWA BARAT,CIREBON,TALUN
32,9,120,-6.7531909,108.4899234,JAWA BARAT,CIREBON,SUMBER
32,9,121,-6.7691023,108.4098014,JAWA BARAT,CIREBON,DUKUPUNTANG
32,9,130,-6.7051902,108.4323199,JAWA BARAT,CIREBON,PALIMANAN
32,9,140,-6.719137,108.4703138,JAWA BARAT,CIREBON,PLUMBON
32,9,141,-6.7330976,108.4475553,JAWA BARAT,CIREBON,DEPOK
32,9,150,-6.7120714,108.495859,JAWA BARAT,CIREBON,WERU
32,9,151,-6.6965155,108.5017948,JAWA BARAT,CIREBON,PLERED
32,9,161,-6.7191062,108.5329338,JAWA BARAT,CIREBON,KEDAUNG
32,9,162,-6.7007021,108.525539,JAWA BARAT,CIREBON,TENGAH TANI
32,9,170,-6.6685343,108.5402151,JAWA BARAT,CIREBON,GUNUNGJATI
32,9,180,-6.5762607,108.5106987,JAWA BARAT,CIREBON,KAPETAKAN
32,9,181,-6.621928,108.5166348,JAWA BARAT,CIREBON,SURANENGGALA
32,9,190,-6.6786756,108.4510291,JAWA BARAT,CIREBON,KLANGENAN
32,9,191,-6.6539141,108.48102,JAWA BARAT,CIREBON,JAMBLANG
32,9,200,-6.6403371,108.4023837,JAWA BARAT,CIREBON,ARJAWINANGUN
32,9,201,-6.6139966,108.4572788,JAWA BARAT,CIREBON,PANGURAGAN
32,9,210,-6.6779912,108.3860652,JAWA BARAT,CIREBON,CIWARINGIN
32,9,211,-6.7053513,108.4174394,JAWA BARAT,CIREBON,GEMPOL
32,9,220,-6.6429164,108.3682641,JAWA BARAT,CIREBON,SUSUKAN
32,9,230,-6.5740943,108.4335393,JAWA BARAT,CIREBON,GEGESIK
32,9,231,-6.5807681,108.3919991,JAWA BARAT,CIREBON,KALIWEDI
32,10,10,-7.0193014,108.1784455,JAWA BARAT,MAJALENGKA,LEMAHSUGIH
32,10,20,-6.9548042,108.2496145,JAWA BARAT,MAJALENGKA,BANTARUJEG
32,10,30,-7.0117033,108.3682641,JAWA BARAT,MAJALENGKA,CIKIJING
32,10,31,-7.0341681,108.3207992,JAWA BARAT,MAJALENGKA,CINGAMBUL
32,10,40,-6.9940084,108.2970692,JAWA BARAT,MAJALENGKA,TALAGA
32,10,41,-6.9564024,108.3385977,JAWA BARAT,MAJALENGKA,BANJARAN
32,10,50,-6.8894688,108.3445308,JAWA BARAT,MAJALENGKA,ARGAPURA
32,10,60,-6.8913405,108.2970692,JAWA BARAT,MAJALENGKA,MAJA
32,10,70,-6.8364221,108.2274234,JAWA BARAT,MAJALENGKA,MAJALENGKA
32,10,80,-6.8263151,108.255546,JAWA BARAT,MAJALENGKA,CIGASONG
32,10,90,-6.8044362,108.291137,JAWA BARAT,MAJALENGKA,SUKAHAJI
32,10,100,-6.8221463,108.3623306,JAWA BARAT,MAJALENGKA,RAJAGALUH
32,10,110,-6.8056229,108.3919991,JAWA BARAT,MAJALENGKA,SINDANGWANGI
32,10,120,-6.7460556,108.3445308,JAWA BARAT,MAJALENGKA,LEUWIMUNDING
32,10,130,-6.7478891,108.2970692,JAWA BARAT,MAJALENGKA,PALASAH
32,10,140,-6.7654544,108.1682147,JAWA BARAT,MAJALENGKA,JATIWANGI
32,10,150,-6.7257199,108.2080973,JAWA BARAT,MAJALENGKA,DAWUAN
32,10,160,-6.813931,108.1784455,JAWA BARAT,MAJALENGKA,PANYINGKIRAN
32,10,170,-6.7676998,108.1676607,JAWA BARAT,MAJALENGKA,KADIPATEN
32,10,180,-6.6421315,108.1191501,JAWA BARAT,MAJALENGKA,KERTAJATI
32,10,190,-6.627888,108.2258897,JAWA BARAT,MAJALENGKA,JATITUJUH
32,10,200,-6.6669703,108.273341,JAWA BARAT,MAJALENGKA,LIGUNG
32,10,210,-6.6904882,108.3267319,JAWA BARAT,MAJALENGKA,SUMBERJAYA
32,11,10,-6.9370992,107.7813872,JAWA BARAT,SUMEDANG,JATINANGOR
32,11,20,-6.9500237,107.8465394,JAWA BARAT,SUMEDANG,CIMANGGUNG
32,11,30,-6.8440915,107.7932319,JAWA BARAT,SUMEDANG,TANJUNGSARI
32,11,31,-6.8704635,107.775465,JAWA BARAT,SUMEDANG,SUKASARI
32,11,32,-6.8883098,107.8465394,JAWA BARAT,SUMEDANG,PAMULIHAN
32,11,40,-6.8266568,107.8465394,JAWA BARAT,SUMEDANG,RANCAKALONG
32,11,50,-6.859079,107.9202767,JAWA BARAT,SUMEDANG,SUMEDANG SELATAN
32,11,60,-6.8293742,107.9116474,JAWA BARAT,SUMEDANG,SUMEDANG UTARA
32,11,61,-6.8632082,107.9650353,JAWA BARAT,SUMEDANG,GANEAS
32,11,70,-6.8667448,108.0065201,JAWA BARAT,SUMEDANG,SITURAJA
32,11,71,-6.8390238,108.059866,JAWA BARAT,SUMEDANG,CISITU
32,11,80,-6.9211721,108.059866,JAWA BARAT,SUMEDANG,DARMARAJA
32,11,90,-6.9641448,108.0124469,JAWA BARAT,SUMEDANG,CIBUGEL
32,11,100,-6.9809857,108.1072924,JAWA BARAT,SUMEDANG,WADO
32,11,101,-6.9370724,108.1784455,JAWA BARAT,SUMEDANG,JATINUNGGAL
32,11,111,-6.8773203,108.1310083,JAWA BARAT,SUMEDANG,JATIGEDE
32,11,120,-6.764191,108.132599,JAWA BARAT,SUMEDANG,TOMO
32,11,130,-6.6946294,108.0835783,JAWA BARAT,SUMEDANG,UJUNG JAYA
32,11,140,-6.733333,108,JAWA BARAT,SUMEDANG,CONGGEANG
32,11,150,-6.7998053,108.0124469,JAWA BARAT,SUMEDANG,PASEH
32,11,160,-6.8025187,107.9413323,JAWA BARAT,SUMEDANG,CIMALAKA
32,11,161,-6.8270449,107.9709613,JAWA BARAT,SUMEDANG,CISARUA
32,11,170,-6.7418731,107.9176312,JAWA BARAT,SUMEDANG,TANJUNGKERTA
32,11,171,-6.7231499,107.8702347,JAWA BARAT,SUMEDANG,TANJUNGMEDAR
32,11,180,-6.6795008,107.9413323,JAWA BARAT,SUMEDANG,BUAHDUA
32,11,181,-6.6411878,107.8702347,JAWA BARAT,SUMEDANG,SURIAN
32,12,10,-6.4546079,107.9413323,JAWA BARAT,INDRAMAYU,HAURGEULIS
32,12,11,-6.5673862,107.9294815,JAWA BARAT,INDRAMAYU,GANTAR
32,12,20,-6.4919758,108.0361555,JAWA BARAT,INDRAMAYU,KROYA
32,12,30,-6.4299168,108.059866,JAWA BARAT,INDRAMAYU,GABUSWETAN
32,12,40,-6.5275526,108.1784455,JAWA BARAT,INDRAMAYU,CIKEDUNG
32,12,41,-6.6047761,108.024301,JAWA BARAT,INDRAMAYU,TERISI
32,12,50,-6.464615,108.2258897,JAWA BARAT,INDRAMAYU,LELEA
32,12,60,-6.5182622,108.291137,JAWA BARAT,INDRAMAYU,BANGODUA
32,12,70,-6.4628648,108.273341,JAWA BARAT,INDRAMAYU,WIDASARI
32,12,80,-6.5204772,108.3682641,JAWA BARAT,INDRAMAYU,KERTASEMAYA
32,12,81,-6.5781319,108.3267319,JAWA BARAT,INDRAMAYU,SUKAGUMIWANG
32,12,90,-6.5160169,108.4869555,JAWA BARAT,INDRAMAYU,KRANGKENG
32,12,100,-6.4696,108.452202,JAWA BARAT,INDRAMAYU,KARANGAMPEL
32,12,101,-6.4934484,108.4098014,JAWA BARAT,INDRAMAYU,KEDOKAN BUNDER
32,12,110,-6.4372297,108.4157357,JAWA BARAT,INDRAMAYU,JUNTINYUAT
32,12,120,-6.4602307,108.3445308,JAWA BARAT,INDRAMAYU,SLIYEG
32,12,130,-6.4749823,108.3067382,JAWA BARAT,INDRAMAYU,JATIBARANG
32,12,140,-6.3971917,108.3682501,JAWA BARAT,INDRAMAYU,BALONGAN
32,12,150,-6.3373097,108.3258198,JAWA BARAT,INDRAMAYU,INDRAMAYU
32,12,160,-6.3398714,108.2970692,JAWA BARAT,INDRAMAYU,SINDANG
32,12,161,-6.2814606,108.2258897,JAWA BARAT,INDRAMAYU,CANTIGI
32,12,162,-6.2789067,108.2970692,JAWA BARAT,INDRAMAYU,PASEKAN
32,12,170,-6.3999525,108.2829157,JAWA BARAT,INDRAMAYU,LOHBENER
32,12,171,-6.3619323,108.2496145,JAWA BARAT,INDRAMAYU,ARAHAN
32,12,180,-6.398602,108.146896,JAWA BARAT,INDRAMAYU,LOSARANG
32,12,190,-6.352405,108.111702,JAWA BARAT,INDRAMAYU,KANDANGHAUR
32,12,200,-6.3908651,108.0124469,JAWA BARAT,INDRAMAYU,BONGAS
32,12,210,-6.3730354,107.9413323,JAWA BARAT,INDRAMAYU,ANJATAN
32,12,220,-6.2964528,107.9472579,JAWA BARAT,INDRAMAYU,SUKRA
32,12,221,-6.313084,107.982597,JAWA BARAT,INDRAMAYU,PATROL
32,13,10,-6.7114448,107.63337,JAWA BARAT,SUBANG,SAGALAHERANG
32,13,20,-6.6678008,107.7044085,JAWA BARAT,SUBANG,JALANCAGAK
32,13,30,-6.7686246,107.7517775,JAWA BARAT,SUBANG,CISALAK
32,13,40,-6.7454369,107.8228459,JAWA BARAT,SUBANG,TANJUNGSIANG
32,13,50,-6.6242048,107.775465,JAWA BARAT,SUBANG,CIJAMBE
32,13,60,-6.5655315,107.8406158,JAWA BARAT,SUBANG,CIBOGO
32,13,70,-6.5622888,107.7607951,JAWA BARAT,SUBANG,SUBANG
32,13,80,-6.5483259,107.6096947,JAWA BARAT,SUBANG,KALIJATI
32,13,90,-6.4975909,107.5978577,JAWA BARAT,SUBANG,CIPEUNDEUY
32,13,100,-6.4264562,107.5860213,JAWA BARAT,SUBANG,PABUARAN
32,13,110,-6.3643622,107.6096947,JAWA BARAT,SUBANG,PATOKBEUSI
32,13,120,-6.4435345,107.680727,JAWA BARAT,SUBANG,PURWADADI
32,13,130,-6.4214282,107.728092,JAWA BARAT,SUBANG,CIKAUM
32,13,140,-6.4952673,107.8050772,JAWA BARAT,SUBANG,PAGADEN
32,13,150,-6.4980181,107.8702347,JAWA BARAT,SUBANG,CIPUNAGARA
32,13,160,-6.3959607,107.8702347,JAWA BARAT,SUBANG,COMPRENG
32,13,170,-6.4,107.783333,JAWA BARAT,SUBANG,BINONG
32,13,180,-6.3308654,107.6925674,JAWA BARAT,SUBANG,CIASEM
32,13,190,-6.286477,107.820702,JAWA BARAT,SUBANG,PAMANUKAN
32,13,200,-6.2533718,107.8702347,JAWA BARAT,SUBANG,PUSAKANAGARA
32,13,210,-6.2354986,107.7991545,JAWA BARAT,SUBANG,LEGONKULON
32,13,220,-6.2607713,107.6570475,JAWA BARAT,SUBANG,BLANAKAN
32,14,10,-6.5600114,107.4262813,JAWA BARAT,PURWAKARTA,JATILUHUR
32,14,11,-6.6019971,107.2548183,JAWA BARAT,PURWAKARTA,SUKASARI
32,14,20,-6.6824482,107.3021069,JAWA BARAT,PURWAKARTA,MANIIS
32,14,30,-6.6199956,107.3257545,JAWA BARAT,PURWAKARTA,TEGAL WARU
32,14,40,-6.6437439,107.3789697,JAWA BARAT,PURWAKARTA,PLERED
32,14,50,-6.6166067,107.4203669,JAWA BARAT,PURWAKARTA,SUKATANI
